10-08 10:43:26 ,1163194546 ,-1019 ,3903 ,-852
10-08 10:43:26 ,1163194546 ,-1011 ,3920 ,-856
10-08 10:43:26 ,1163194546 ,-1004 ,3933 ,-854
10-08 10:43:26 ,1163194588 ,-997 ,3940 ,-853
10-08 10:43:26 ,1163194588 ,-993 ,3938 ,-855
10-08 10:43:26 ,1163194589 ,-996 ,3928 ,-852
10-08 10:43:26 ,1163194589 ,-999 ,3921 ,-841
10-08 10:43:26 ,1163194635 ,-999 ,3923 ,-829
10-08 10:43:26 ,1163194635 ,-1005 ,3934 ,-821
10-08 10:43:26 ,1163194636 ,-1016 ,3945 ,-824
10-08 10:43:26 ,1163194636 ,-1017 ,3948 ,-831
10-08 10:43:26 ,1163194637 ,-1015 ,3952 ,-834
10-08 10:43:26 ,1163194637 ,-1019 ,3955 ,-840
10-08 10:43:26 ,1163194685 ,-1019 ,3949 ,-851
10-08 10:43:26 ,1163194685 ,-1019 ,3942 ,-860
10-08 10:43:26 ,1163194686 ,-1021 ,3938 ,-869
10-08 10:43:26 ,1163194686 ,-1024 ,3938 ,-875
10-08 10:43:26 ,1163194736 ,-1028 ,3938 ,-880
10-08 10:43:26 ,1163194736 ,-1036 ,3939 ,-885
10-08 10:43:26 ,1163194738 ,-1033 ,3935 ,-892
10-08 10:43:26 ,1163194738 ,-1021 ,3923 ,-899
10-08 10:43:26 ,1163194738 ,-1015 ,3914 ,-904
10-08 10:43:26 ,1163194738 ,-1012 ,3914 ,-906
10-08 10:43:26 ,1163194790 ,-1005 ,3929 ,-905
10-08 10:43:26 ,1163194790 ,-1004 ,3962 ,-902
10-08 10:43:26 ,1163194792 ,-1012 ,3992 ,-899
10-08 10:43:26 ,1163194792 ,-1021 ,4001 ,-897
10-08 10:43:26 ,1163194840 ,-1029 ,3996 ,-897
10-08 10:43:26 ,1163194840 ,-1035 ,3998 ,-895
10-08 10:43:26 ,1163194842 ,-1042 ,4011 ,-887
10-08 10:43:26 ,1163194842 ,-1043 ,4013 ,-871
10-08 10:43:26 ,1163194843 ,-1037 ,3990 ,-853
10-08 10:43:26 ,1163194843 ,-1028 ,3964 ,-842
10-08 10:43:26 ,1163194890 ,-1024 ,3957 ,-835
10-08 10:43:26 ,1163194890 ,-1026 ,3974 ,-832
10-08 10:43:26 ,1163194891 ,-1021 ,3990 ,-835
10-08 10:43:26 ,1163194891 ,-1012 ,3984 ,-847
10-08 10:43:26 ,1163194936 ,-1006 ,3967 ,-858
10-08 10:43:26 ,1163194936 ,-1003 ,3948 ,-864
10-08 10:43:26 ,1163194937 ,-1003 ,3931 ,-868
10-08 10:43:26 ,1163194937 ,-1002 ,3918 ,-874
10-08 10:43:26 ,1163194938 ,-1002 ,3913 ,-879
10-08 10:43:26 ,1163194938 ,-1011 ,3917 ,-880
10-08 10:43:26 ,1163194986 ,-1021 ,3922 ,-880
10-08 10:43:26 ,1163194986 ,-1018 ,3919 ,-880
10-08 10:43:26 ,1163194991 ,-1015 ,3908 ,-883
10-08 10:43:26 ,1163194991 ,-1012 ,3896 ,-886
10-08 10:43:26 ,1163195034 ,-1009 ,3893 ,-889
10-08 10:43:26 ,1163195034 ,-1008 ,3890 ,-890
10-08 10:43:26 ,1163195036 ,-1008 ,3874 ,-890
10-08 10:43:26 ,1163195036 ,-1004 ,3870 ,-892
10-08 10:43:26 ,1163195037 ,-997 ,3888 ,-897
10-08 10:43:26 ,1163195037 ,-989 ,3909 ,-898
10-08 10:43:26 ,1163195070 ,-983 ,3924 ,-894
10-08 10:43:26 ,1163195070 ,-978 ,3937 ,-890
10-08 10:43:26 ,1163195071 ,-975 ,3937 ,-884
10-08 10:43:26 ,1163195071 ,-975 ,3945 ,-876
10-08 10:43:26 ,1163195101 ,-975 ,3943 ,-865
10-08 10:43:26 ,1163195101 ,-975 ,3932 ,-855
10-08 10:43:26 ,1163195132 ,-976 ,3912 ,-854
10-08 10:43:26 ,1163195132 ,-978 ,3888 ,-857
10-08 10:43:26 ,1163195136 ,-978 ,3870 ,-857
10-08 10:43:26 ,1163195136 ,-980 ,3862 ,-857
10-08 10:43:26 ,1163195175 ,-980 ,3863 ,-875
10-08 10:43:26 ,1163195175 ,-980 ,3873 ,-884
10-08 10:43:26 ,1163195176 ,-995 ,3893 ,-890
10-08 10:43:26 ,1163195176 ,-1012 ,3911 ,-890
10-08 10:43:26 ,1163195233 ,-1010 ,3935 ,-889
10-08 10:43:26 ,1163195233 ,-1031 ,3959 ,-886
10-08 10:43:26 ,1163195234 ,-1044 ,3963 ,-880
10-08 10:43:26 ,1163195234 ,-1020 ,3965 ,-863
10-08 10:43:26 ,1163195235 ,-1007 ,3974 ,-840
10-08 10:43:26 ,1163195235 ,-1012 ,3993 ,-818
10-08 10:43:26 ,1163195277 ,-1017 ,4013 ,-793
10-08 10:43:26 ,1163195277 ,-1012 ,4025 ,-771
10-08 10:43:26 ,1163195278 ,-1008 ,4032 ,-758
10-08 10:43:26 ,1163195278 ,-1009 ,4023 ,-761
10-08 10:43:26 ,1163195328 ,-1006 ,3994 ,-771
10-08 10:43:26 ,1163195328 ,-998 ,3965 ,-777
10-08 10:43:26 ,1163195331 ,-998 ,3958 ,-792
10-08 10:43:26 ,1163195331 ,-1016 ,3970 ,-812
10-08 10:43:26 ,1163195332 ,-1036 ,3991 ,-828
10-08 10:43:26 ,1163195332 ,-1041 ,4010 ,-837
10-08 10:43:26 ,1163195377 ,-1033 ,4017 ,-841
10-08 10:43:26 ,1163195377 ,-1018 ,4011 ,-842
10-08 10:43:26 ,1163195378 ,-1003 ,4007 ,-839
10-08 10:43:26 ,1163195378 ,-994 ,4033 ,-838
10-08 10:43:26 ,1163195428 ,-989 ,4068 ,-838
10-08 10:43:26 ,1163195428 ,-984 ,4080 ,-837
10-08 10:43:26 ,1163195429 ,-978 ,4075 ,-834
10-08 10:43:26 ,1163195429 ,-974 ,4063 ,-827
10-08 10:43:26 ,1163195430 ,-972 ,4055 ,-813
10-08 10:43:26 ,1163195430 ,-970 ,4041 ,-796
10-08 10:43:26 ,1163195470 ,-964 ,4017 ,-780
10-08 10:43:26 ,1163195470 ,-961 ,3992 ,-760
10-08 10:43:26 ,1163195472 ,-963 ,3969 ,-749
10-08 10:43:26 ,1163195472 ,-968 ,3962 ,-745
10-08 10:43:26 ,1163195508 ,-967 ,3959 ,-675
10-08 10:43:26 ,1163195508 ,-948 ,3946 ,-595
10-08 10:43:26 ,1163195509 ,-937 ,3945 ,-587
10-08 10:43:26 ,1163195509 ,-944 ,3949 ,-616
10-08 10:43:26 ,1163195510 ,-948 ,3955 ,-670
10-08 10:43:26 ,1163195510 ,-900 ,4003 ,-706
10-08 10:43:27 ,1163195545 ,-758 ,3929 ,-624
10-08 10:43:27 ,1163195545 ,-702 ,3786 ,-518
10-08 10:43:27 ,1163195575 ,-759 ,3799 ,-467
10-08 10:43:27 ,1163195575 ,-774 ,3854 ,-420
10-08 10:43:27 ,1163195610 ,-762 ,3877 ,-395
10-08 10:43:27 ,1163195610 ,-749 ,3906 ,-378
10-08 10:43:27 ,1163195611 ,-742 ,3955 ,-356
10-08 10:43:27 ,1163195611 ,-744 ,3996 ,-331
10-08 10:43:27 ,1163195612 ,-755 ,4005 ,-314
10-08 10:43:27 ,1163195612 ,-761 ,3998 ,-308
10-08 10:43:27 ,1163195641 ,-766 ,3984 ,-300
10-08 10:43:27 ,1163195641 ,-772 ,3966 ,-279
10-08 10:43:27 ,1163195676 ,-778 ,3953 ,-252
10-08 10:43:27 ,1163195676 ,-782 ,3940 ,-222
10-08 10:43:27 ,1163195714 ,-791 ,3929 ,-198
10-08 10:43:27 ,1163195714 ,-799 ,3925 ,-183
10-08 10:43:27 ,1163195715 ,-801 ,3925 ,-156
10-08 10:43:27 ,1163195715 ,-799 ,3912 ,-108
10-08 10:43:27 ,1163195716 ,-790 ,3868 ,-54
10-08 10:43:27 ,1163195716 ,-779 ,3792 ,-1
10-08 10:43:27 ,1163195764 ,-767 ,3692 ,44
10-08 10:43:27 ,1163195764 ,-760 ,3627 ,59
10-08 10:43:27 ,1163195765 ,-758 ,3635 ,53
10-08 10:43:27 ,1163195765 ,-758 ,3634 ,73
10-08 10:43:27 ,1163195814 ,-758 ,3570 ,129
10-08 10:43:27 ,1163195814 ,-633 ,3451 ,197
10-08 10:43:27 ,1163195815 ,-559 ,3286 ,277
10-08 10:43:27 ,1163195815 ,-516 ,3123 ,373
10-08 10:43:27 ,1163195817 ,-490 ,2950 ,460
10-08 10:43:27 ,1163195817 ,-460 ,2950 ,517
10-08 10:43:27 ,1163195851 ,-414 ,2694 ,547
10-08 10:43:27 ,1163195851 ,-353 ,2310 ,565
10-08 10:43:27 ,1163195853 ,-283 ,2388 ,573
10-08 10:43:27 ,1163195853 ,-210 ,2219 ,576
10-08 10:43:27 ,1163195896 ,-126 ,2136 ,581
10-08 10:43:27 ,1163195896 ,-19 ,2137 ,583
10-08 10:43:27 ,1163195897 ,116 ,2108 ,583
10-08 10:43:27 ,1163195897 ,266 ,2015 ,578
10-08 10:43:27 ,1163195898 ,418 ,1907 ,591
10-08 10:43:27 ,1163195898 ,603 ,1799 ,654
10-08 10:43:27 ,1163195930 ,801 ,1771 ,717
10-08 10:43:27 ,1163195930 ,1013 ,1869 ,741
10-08 10:43:27 ,1163195959 ,1263 ,2001 ,767
10-08 10:43:27 ,1163195959 ,1520 ,2117 ,777
10-08 10:43:27 ,1163195996 ,1761 ,2195 ,742
10-08 10:43:27 ,1163195996 ,2003 ,2317 ,694
10-08 10:43:27 ,1163195997 ,2269 ,2582 ,637
10-08 10:43:27 ,1163195998 ,2577 ,2832 ,593
10-08 10:43:27 ,1163195998 ,2882 ,2926 ,587
10-08 10:43:27 ,1163195998 ,3162 ,2928 ,597
10-08 10:43:27 ,1163196029 ,3429 ,2935 ,591
10-08 10:43:27 ,1163196030 ,3670 ,2956 ,553
10-08 10:43:27 ,1163196058 ,3897 ,2952 ,473
10-08 10:43:27 ,1163196058 ,4144 ,2888 ,349
10-08 10:43:27 ,1163196103 ,4443 ,2780 ,235
10-08 10:43:27 ,1163196103 ,4764 ,2724 ,154
10-08 10:43:27 ,1163196104 ,5105 ,2736 ,64
10-08 10:43:27 ,1163196104 ,5474 ,2716 ,-31
10-08 10:43:27 ,1163196105 ,5855 ,2689 ,-100
10-08 10:43:27 ,1163196105 ,6269 ,2744 ,-132
10-08 10:43:27 ,1163196155 ,6697 ,2850 ,-102
10-08 10:43:27 ,1163196155 ,7024 ,2955 ,-6
10-08 10:43:27 ,1163196157 ,7183 ,3032 ,182
10-08 10:43:27 ,1163196157 ,7183 ,3078 ,409
10-08 10:43:27 ,1163196208 ,6960 ,3060 ,532
10-08 10:43:27 ,1163196208 ,6536 ,2892 ,555
10-08 10:43:27 ,1163196210 ,6021 ,2597 ,547
10-08 10:43:27 ,1163196210 ,5469 ,2272 ,509
10-08 10:43:27 ,1163196211 ,4940 ,1927 ,449
10-08 10:43:27 ,1163196211 ,4520 ,1537 ,382
10-08 10:43:27 ,1163196252 ,4260 ,1152 ,312
10-08 10:43:27 ,1163196252 ,4123 ,813 ,242
10-08 10:43:27 ,1163196253 ,4057 ,563 ,170
10-08 10:43:27 ,1163196253 ,4029 ,442 ,81
10-08 10:43:27 ,1163196292 ,4018 ,401 ,-24
10-08 10:43:27 ,1163196292 ,4021 ,392 ,-138
10-08 10:43:27 ,1163196294 ,4035 ,433 ,-247
10-08 10:43:27 ,1163196294 ,4057 ,554 ,-331
10-08 10:43:27 ,1163196295 ,4102 ,696 ,-391
10-08 10:43:27 ,1163196295 ,4161 ,798 ,-446
10-08 10:43:27 ,1163196337 ,4208 ,886 ,-473
10-08 10:43:27 ,1163196337 ,4235 ,993 ,-458
10-08 10:43:27 ,1163196338 ,4246 ,1136 ,-427
10-08 10:43:27 ,1163196338 ,4235 ,1279 ,-384
10-08 10:43:27 ,1163196392 ,4185 ,1377 ,-317
10-08 10:43:27 ,1163196392 ,4109 ,1453 ,-240
10-08 10:43:27 ,1163196393 ,4021 ,1524 ,-168
10-08 10:43:27 ,1163196393 ,3920 ,1580 ,-109
10-08 10:43:27 ,1163196394 ,3812 ,1624 ,-66
10-08 10:43:27 ,1163196394 ,3720 ,1652 ,-29
10-08 10:43:27 ,1163196445 ,3646 ,1660 ,3
10-08 10:43:27 ,1163196445 ,3585 ,1651 ,35
10-08 10:43:27 ,1163196446 ,3571 ,1624 ,63
10-08 10:43:27 ,1163196446 ,3597 ,1578 ,84
10-08 10:43:27 ,1163196499 ,3645 ,1523 ,91
10-08 10:43:27 ,1163196499 ,3708 ,1463 ,78
10-08 10:43:27 ,1163196500 ,3769 ,1384 ,45
10-08 10:43:27 ,1163196500 ,3818 ,1291 ,-3
10-08 10:43:27 ,1163196501 ,3862 ,1217 ,-57
10-08 10:43:27 ,1163196501 ,3902 ,1187 ,-101
10-08 10:43:27 ,1163196538 ,3902 ,1198 ,-126
10-08 10:43:27 ,1163196538 ,3902 ,1220 ,-127
10-08 10:43:27 ,1163196540 ,3988 ,1245 ,-109
10-08 10:43:27 ,1163196540 ,4024 ,1268 ,-83
10-08 10:43:28 ,1163196571 ,4044 ,1284 ,-49
10-08 10:43:28 ,1163196571 ,4058 ,1296 ,-15
10-08 10:43:28 ,1163196603 ,4067 ,1296 ,11
10-08 10:43:28 ,1163196603 ,4071 ,1296 ,25
10-08 10:43:28 ,1163196605 ,4070 ,1037 ,24
10-08 10:43:28 ,1163196605 ,4066 ,1273 ,8
10-08 10:43:28 ,1163196639 ,4065 ,1275 ,-14
10-08 10:43:28 ,1163196639 ,4072 ,1298 ,-33
10-08 10:43:28 ,1163196640 ,4079 ,1318 ,-33
10-08 10:43:28 ,1163196640 ,4076 ,1326 ,-33
10-08 10:43:28 ,1163196673 ,4062 ,1330 ,-37
10-08 10:43:28 ,1163196673 ,4045 ,1335 ,-12
10-08 10:43:28 ,1163196674 ,4032 ,1343 ,-12
10-08 10:43:28 ,1163196674 ,4023 ,1346 ,-2
10-08 10:43:28 ,1163196708 ,4019 ,1319 ,-2
10-08 10:43:28 ,1163196708 ,4025 ,1252 ,-5
10-08 10:43:28 ,1163196737 ,4035 ,1181 ,-14
10-08 10:43:28 ,1163196737 ,4045 ,1175 ,-11
10-08 10:43:28 ,1163196739 ,4058 ,1317 ,48
10-08 10:43:28 ,1163196739 ,4066 ,1668 ,83
10-08 10:43:28 ,1163196773 ,4066 ,1800 ,62
10-08 10:43:28 ,1163196773 ,4078 ,1291 ,87
10-08 10:43:28 ,1163196774 ,4134 ,587 ,176
10-08 10:43:28 ,1163196774 ,4214 ,116 ,318
10-08 10:43:28 ,1163196775 ,4270 ,-124 ,459
10-08 10:43:28 ,1163196775 ,4282 ,-170 ,538
10-08 10:43:28 ,1163196807 ,4239 ,-145 ,548
10-08 10:43:28 ,1163196807 ,4185 ,-129 ,480
10-08 10:43:28 ,1163196835 ,4161 ,-90 ,363
10-08 10:43:28 ,1163196835 ,4160 ,14 ,256
10-08 10:43:28 ,1163196875 ,4158 ,169 ,182
10-08 10:43:28 ,1163196875 ,4137 ,346 ,134
10-08 10:43:28 ,1163196876 ,4112 ,524 ,102
10-08 10:43:28 ,1163196876 ,4099 ,652 ,78
10-08 10:43:28 ,1163196877 ,4096 ,724 ,55
10-08 10:43:28 ,1163196877 ,4093 ,773 ,15
10-08 10:43:28 ,1163196918 ,4084 ,805 ,-53
10-08 10:43:28 ,1163196918 ,4078 ,812 ,-144
10-08 10:43:28 ,1163196919 ,4071 ,792 ,-236
10-08 10:43:28 ,1163196919 ,4060 ,764 ,-307
10-08 10:43:28 ,1163196958 ,4048 ,754 ,-353
10-08 10:43:28 ,1163196958 ,4037 ,766 ,-384
10-08 10:43:28 ,1163196987 ,4034 ,789 ,-400
10-08 10:43:28 ,1163196987 ,4039 ,811 ,-400
10-08 10:43:28 ,1163196988 ,4033 ,840 ,-394
10-08 10:43:28 ,1163196988 ,4013 ,859 ,-385
10-08 10:43:28 ,1163197023 ,3994 ,844 ,-370
10-08 10:43:28 ,1163197023 ,3975 ,823 ,-328
10-08 10:43:28 ,1163197024 ,3964 ,862 ,-265
10-08 10:43:28 ,1163197024 ,3970 ,991 ,-242
10-08 10:43:28 ,1163197062 ,3968 ,1083 ,-262
10-08 10:43:28 ,1163197062 ,3951 ,1069 ,-286
10-08 10:43:28 ,1163197104 ,3940 ,1060 ,-295
10-08 10:43:28 ,1163197104 ,3940 ,1134 ,-300
10-08 10:43:28 ,1163197106 ,3933 ,1238 ,-308
10-08 10:43:28 ,1163197106 ,3913 ,1295 ,-313
10-08 10:43:28 ,1163197107 ,3893 ,1314 ,-317
10-08 10:43:28 ,1163197107 ,3881 ,1320 ,-316
10-08 10:43:28 ,1163197140 ,3867 ,1317 ,-314
10-08 10:43:28 ,1163197140 ,3848 ,1311 ,-311
10-08 10:43:28 ,1163197178 ,3827 ,1312 ,-306
10-08 10:43:28 ,1163197178 ,3804 ,1314 ,-300
10-08 10:43:28 ,1163197179 ,3794 ,1315 ,-291
10-08 10:43:28 ,1163197179 ,3800 ,1317 ,-285
10-08 10:43:28 ,1163197180 ,3807 ,1313 ,-284
10-08 10:43:28 ,1163197180 ,3815 ,1305 ,-288
10-08 10:43:28 ,1163197214 ,3829 ,1282 ,-295
10-08 10:43:28 ,1163197214 ,3849 ,1240 ,-296
10-08 10:43:28 ,1163197215 ,3873 ,1195 ,-294
10-08 10:43:28 ,1163197215 ,3887 ,1159 ,-291
10-08 10:43:28 ,1163197255 ,3895 ,1138 ,-290
10-08 10:43:28 ,1163197255 ,3904 ,1128 ,-289
10-08 10:43:28 ,1163197295 ,3904 ,1119 ,-289
10-08 10:43:28 ,1163197295 ,3915 ,1114 ,-285
10-08 10:43:28 ,1163197296 ,3927 ,1112 ,-273
10-08 10:43:28 ,1163197296 ,3936 ,1110 ,-260
10-08 10:43:28 ,1163197326 ,3944 ,1112 ,-244
10-08 10:43:28 ,1163197326 ,3953 ,1112 ,-230
10-08 10:43:28 ,1163197327 ,3972 ,1112 ,-218
10-08 10:43:28 ,1163197327 ,4002 ,1160 ,-200
10-08 10:43:28 ,1163197378 ,4025 ,1170 ,-200
10-08 10:43:28 ,1163197378 ,4023 ,1168 ,-146
10-08 10:43:28 ,1163197380 ,4004 ,1167 ,-146
10-08 10:43:28 ,1163197380 ,3985 ,1160 ,-146
10-08 10:43:28 ,1163197421 ,3975 ,1150 ,-102
10-08 10:43:28 ,1163197421 ,3974 ,1155 ,-89
10-08 10:43:28 ,1163197470 ,3970 ,1185 ,-59
10-08 10:43:28 ,1163197470 ,3963 ,1209 ,-15
10-08 10:43:28 ,1163197471 ,3963 ,1198 ,24
10-08 10:43:28 ,1163197471 ,3971 ,1165 ,53
10-08 10:43:28 ,1163197512 ,3980 ,1151 ,71
10-08 10:43:28 ,1163197512 ,3982 ,1174 ,84
10-08 10:43:28 ,1163197513 ,3986 ,1214 ,90
10-08 10:43:28 ,1163197513 ,3997 ,1242 ,89
10-08 10:43:28 ,1163197514 ,4012 ,1268 ,90
10-08 10:43:28 ,1163197514 ,4020 ,1313 ,96
10-08 10:43:29 ,1163197556 ,4024 ,1354 ,101
10-08 10:43:29 ,1163197556 ,4024 ,1377 ,105
10-08 10:43:29 ,1163197557 ,4021 ,1390 ,109
10-08 10:43:29 ,1163197557 ,4013 ,1393 ,105
10-08 10:43:29 ,1163197589 ,4005 ,1359 ,88
10-08 10:43:29 ,1163197589 ,3990 ,1309 ,63
10-08 10:43:29 ,1163197590 ,3971 ,1280 ,31
10-08 10:43:29 ,1163197590 ,3958 ,1282 ,-3
10-08 10:43:29 ,1163197591 ,3951 ,1305 ,-35
10-08 10:43:29 ,1163197591 ,3954 ,1326 ,-59
10-08 10:43:29 ,1163197620 ,3961 ,1340 ,-84
10-08 10:43:29 ,1163197620 ,3966 ,1347 ,-113
10-08 10:43:29 ,1163197621 ,3972 ,1346 ,-143
10-08 10:43:29 ,1163197621 ,3979 ,1336 ,-171
10-08 10:43:29 ,1163197653 ,3981 ,1324 ,-198
10-08 10:43:29 ,1163197653 ,3977 ,1317 ,-211
10-08 10:43:29 ,1163197681 ,3967 ,1305 ,-211
10-08 10:43:29 ,1163197681 ,3955 ,1287 ,-210
10-08 10:43:29 ,1163197683 ,3939 ,1266 ,-214
10-08 10:43:29 ,1163197683 ,3928 ,1240 ,-226
10-08 10:43:29 ,1163197711 ,3929 ,1222 ,-236
10-08 10:43:29 ,1163197711 ,3931 ,1215 ,-244
10-08 10:43:29 ,1163197762 ,3930 ,1214 ,-250
10-08 10:43:29 ,1163197762 ,3927 ,1210 ,-249
10-08 10:43:29 ,1163197763 ,3922 ,1201 ,-250
10-08 10:43:29 ,1163197764 ,3915 ,1193 ,-256
10-08 10:43:29 ,1163197764 ,3908 ,1190 ,-266
10-08 10:43:29 ,1163197764 ,3906 ,1194 ,-274
10-08 10:43:29 ,1163197765 ,3908 ,1185 ,-270
10-08 10:43:29 ,1163197765 ,3908 ,1169 ,-268
10-08 10:43:29 ,1163197798 ,3912 ,1163 ,-267
10-08 10:43:29 ,1163197798 ,3922 ,1163 ,-269
10-08 10:43:29 ,1163197799 ,3937 ,1157 ,-276
10-08 10:43:29 ,1163197799 ,3955 ,1150 ,-272
10-08 10:43:29 ,1163197832 ,3955 ,1138 ,-259
10-08 10:43:29 ,1163197832 ,3930 ,1118 ,-239
10-08 10:43:29 ,1163197872 ,3898 ,1108 ,-213
10-08 10:43:29 ,1163197872 ,3882 ,1104 ,-201
10-08 10:43:29 ,1163197873 ,3888 ,1100 ,-202
10-08 10:43:29 ,1163197873 ,3896 ,1101 ,-208
10-08 10:43:29 ,1163197910 ,3897 ,1103 ,-217
10-08 10:43:29 ,1163197910 ,3900 ,1103 ,-218
10-08 10:43:29 ,1163197911 ,3904 ,1099 ,-210
10-08 10:43:29 ,1163197911 ,3905 ,1094 ,-200
10-08 10:43:29 ,1163197960 ,3909 ,1093 ,-188
10-08 10:43:29 ,1163197960 ,3927 ,1088 ,-183
10-08 10:43:29 ,1163197962 ,3927 ,1080 ,-184
10-08 10:43:29 ,1163197962 ,3951 ,1073 ,-186
10-08 10:43:29 ,1163197963 ,3976 ,1073 ,-192
10-08 10:43:29 ,1163197963 ,4001 ,1046 ,-204
10-08 10:43:29 ,1163198009 ,4022 ,1050 ,-211
10-08 10:43:29 ,1163198009 ,4037 ,1050 ,-199
10-08 10:43:29 ,1163198010 ,4049 ,1050 ,-176
10-08 10:43:29 ,1163198010 ,4064 ,1088 ,-138
10-08 10:43:29 ,1163198040 ,4076 ,1119 ,-138
10-08 10:43:29 ,1163198040 ,4084 ,1141 ,-47
10-08 10:43:29 ,1163198041 ,4087 ,1158 ,-11
10-08 10:43:29 ,1163198041 ,4082 ,1178 ,-11
10-08 10:43:29 ,1163198041 ,4065 ,1197 ,245
10-08 10:43:29 ,1163198041 ,4029 ,1226 ,35
10-08 10:43:29 ,1163198075 ,3980 ,1273 ,49
10-08 10:43:29 ,1163198075 ,3928 ,1313 ,53
10-08 10:43:29 ,1163198102 ,3882 ,1318 ,47
10-08 10:43:29 ,1163198102 ,3850 ,1309 ,30
10-08 10:43:29 ,1163198157 ,3835 ,1312 ,4
10-08 10:43:29 ,1163198157 ,3830 ,1329 ,-23
10-08 10:43:29 ,1163198158 ,3838 ,1343 ,-53
10-08 10:43:29 ,1163198158 ,3863 ,1341 ,-85
10-08 10:43:29 ,1163198159 ,3897 ,1314 ,-118
10-08 10:43:29 ,1163198159 ,3934 ,1263 ,-150
10-08 10:43:29 ,1163198225 ,3970 ,1218 ,-171
10-08 10:43:29 ,1163198225 ,3998 ,1193 ,-178
10-08 10:43:29 ,1163198285 ,4012 ,1185 ,-176
10-08 10:43:29 ,1163198285 ,4012 ,1174 ,-169
10-08 10:43:29 ,1163198286 ,3997 ,1153 ,-164
10-08 10:43:29 ,1163198286 ,3969 ,1135 ,-164
10-08 10:43:29 ,1163198286 ,3940 ,1123 ,-173
10-08 10:43:29 ,1163198286 ,3918 ,1120 ,-192
10-08 10:43:29 ,1163198287 ,3903 ,1123 ,-203
10-08 10:43:29 ,1163198287 ,3897 ,1119 ,-206
10-08 10:43:29 ,1163198321 ,3904 ,1115 ,-207
10-08 10:43:29 ,1163198321 ,3924 ,1117 ,-211
10-08 10:43:29 ,1163198323 ,3952 ,1119 ,-222
10-08 10:43:29 ,1163198323 ,3986 ,1120 ,-238
10-08 10:43:29 ,1163198325 ,4008 ,1119 ,-242
10-08 10:43:29 ,1163198325 ,4003 ,1115 ,-233
10-08 10:43:29 ,1163198355 ,3980 ,1107 ,-217
10-08 10:43:29 ,1163198355 ,3957 ,1099 ,-196
10-08 10:43:29 ,1163198357 ,3944 ,1099 ,-181
10-08 10:43:29 ,1163198357 ,3935 ,1113 ,-174
10-08 10:43:29 ,1163198399 ,3920 ,1129 ,-169
10-08 10:43:29 ,1163198399 ,3905 ,1134 ,-169
10-08 10:43:29 ,1163198450 ,3900 ,1140 ,-166
10-08 10:43:29 ,1163198450 ,3902 ,1154 ,-159
10-08 10:43:29 ,1163198451 ,3907 ,1172 ,-152
10-08 10:43:29 ,1163198451 ,3913 ,1189 ,-148
10-08 10:43:29 ,1163198452 ,3920 ,1203 ,-145
10-08 10:43:29 ,1163198452 ,3931 ,1213 ,-139
10-08 10:43:29 ,1163198453 ,3944 ,1212 ,-133
10-08 10:43:29 ,1163198453 ,3960 ,1207 ,-126
10-08 10:43:29 ,1163198495 ,3970 ,1212 ,-114
10-08 10:43:29 ,1163198495 ,3969 ,1217 ,-104
10-08 10:43:29 ,1163198496 ,3965 ,1216 ,-97
10-08 10:43:29 ,1163198496 ,3959 ,1210 ,-89
